FILIAL,DATA,DEBITO,CREDITO,VALOR,HISTORICO
,14/03/2022,45764,10164,435.55,"10.01,NFC-E 000040017"
,15/03/2022,45764,10164,269.23,"10.01,NFC-E 000040030"
,15/03/2022,45764,10164,113.31,"10.01,NFC-E 000047329"
,16/03/2022,45764,10164,130.8,"10.01,NFC-E 000040052"
,16/03/2022,45764,10164,246.9,"10.01,NFC-E 000040056"
,15/03/2022,45764,10164,269.23,"10.01,NFC-E 000047352"
,15/03/2022,45764,10164,203.0,"10.01,NFC-E 000047357"
,16/03/2022,45764,10164,399.0,"10.01,NFC-E 000047360"
,17/03/2022,45764,10164,123.45,"10.01,NFC-E 000007543"
,17/03/2022,45764,10164,488.53,"10.01,NFC-E 000007546"
,17/03/2022,45764,10164,130.8,"10.01,NFC-E 000007545"
,17/03/2022,45764,10164,699.01,"10.01,NFC-E 000047390"
,17/03/2022,45764,10164,142.41,"10.01,NFC-E 000047395"
,18/03/2022,45764,10164,899.0,"10.01,NFC-E 000047406"
,18/03/2022,45764,10164,899.0,"10.01,NFC-E 000007558"
,18/03/2022,45764,10164,89.9,"10.01,NFC-E 000040087"
,18/03/2022,45764,10164,95.0,"10.01,NFC-E 000040086"
,18/03/2022,45764,10164,112.0,"10.01,NFC-E 000040097"
,19/03/2022,45764,10164,100.0,"10.01,NFC-E 000007596"
,19/03/2022,45764,10164,599.39,"10.01,NFC-E 000040106"
,19/03/2022,45764,10164,1000.0,"10.01,NFC-E 000040110"
,19/03/2022,45764,10164,105.68,"10.01,NFC-E 000007602"
,19/03/2022,45764,10164,299.01,"10.01,NFC-E 000007604"
,19/03/2022,45764,10164,123.45,"10.01,NFC-E 000007607"
,19/03/2022,45764,10164,599.0,"10.01,NFC-E 000040123"
,19/03/2022,45764,10164,456.48,"10.01,NFC-E 000047444"
,19/03/2022,45764,10164,198.0,"10.01,NFC-E 000040129"
,20/03/2022,45764,10164,198.0,"10.01,NFC-E 000040138"
,20/03/2022,45764,10164,198.0,"10.01,NFC-E 000040150"
,20/03/2022,45764,10164,1577.8,"10.01,NFC-E 000040163"
,20/03/2022,45764,10164,94.9,"10.01,NFC-E 000047462"
,21/03/2022,45764,10164,129.0,"10.01,NFC-E 000047471"
,21/03/2022,45764,10164,720.0,"10.01,NFC-E 000040169"
,21/03/2022,45764,10164,248.0,"10.01,NFC-E 000040183"
,23/03/2022,45764,10164,123.45,"10.01,NFC-E 000007623"
,23/03/2022,45764,10164,199.01,"10.01,NFC-E 000007626"
,23/03/2022,45764,10164,100.0,"10.01,NFC-E 000047502"
,24/03/2022,45764,10164,113.31,"10.01,NFC-E 000007635"
,25/03/2022,45764,10164,99.0,"10.01,NFC-E 000047520"
,26/03/2022,45764,10164,142.1,"10.01,NFC-E 000040265"
,26/03/2022,45764,10164,99.0,"10.01,NFC-E 000047531"
,26/03/2022,45764,10164,113.31,"10.01,NFC-E 000047525"
,26/03/2022,45764,10164,203.0,"10.01,NFC-E 000040266"
,26/03/2022,45764,10164,23.45,"10.01,NFC-E 000047532"
,27/03/2022,45764,10164,5.0,"10.01,NFC-E 000040271"
,28/03/2022,45764,10164,149.0,"10.01,NFC-E 000040298"
,27/03/2022,45764,10164,89.9,"10.01,NFC-E 000047535"
,28/03/2022,45764,10164,269.23,"10.01,NFC-E 000040297"
,28/03/2022,45764,10164,849.0,"10.01,NFC-E 000047554"
,28/03/2022,45764,10164,134.1,"10.01,NFC-E 000040300"
,28/03/2022,45764,10164,113.31,"10.01,NFC-E 000040305"
,28/03/2022,45764,10164,79.17,"10.01,NFC-E 000047569"
,28/03/2022,45764,10164,113.31,"10.01,NFC-E 000047570"
,29/03/2022,45764,10164,269.0,"10.01,NFC-E 000040309"
,29/03/2022,45764,10164,3037.56,"10.01,NFC-E 000047584"
,30/03/2022,45764,10164,1360.0,"10.01,NFC-E 000007690"
,31/03/2022,45764,10164,179.0,"10.01,NFC-E 000040350"
,31/03/2022,45764,10164,109.9,"10.01,NFC-E 000007707"
,31/03/2022,45764,10164,269.23,"10.01,NFC-E 000040355"
,31/03/2022,45764,10164,1171.52,"10.01,NFC-E 000040353"
,31/03/2022,45764,10164,139.0,"10.01,NFC-E 000007700"
,31/03/2022,45764,10164,349.0,"10.01,NFC-E 000040364"
,01/03/2022,10267,10164,5208.0,"10.01,CHEQUE À VISTA - ESCOLA MARIA MADALENA TABOSA LOPES,CNF 630093346 / NFC-E 000062044"
,02/03/2022,45534,10164,7032.5,"10.01,CRÉDITO BANCÁRIO - RERANDOILSON JOSÉ BARBOSA,CNF 630216585 / NFC-E 000061697 / RC 631207631"
,08/03/2022,45534,10164,5064.8,"10.01,CRÉDITO BANCÁRIO - BEIRA MAR CONDOMINIO CLUBE,CNF 633217476 / NFE 000029976 / NFE 000020515"
,07/03/2022,45534,10164,814.18,"10.01,CRÉDITO BANCÁRIO - REJANE ACIOLI,NFC-E 000039868"
,09/03/2022,,10164,1070.0,"10.01,NFC-E 000047220"
,08/03/2022,91392315,10164,269.0,"10.01,CNF 633685067 / NFC-E 000047210 / RC 633738809"
,10/03/2022,91392315,10164,330.0,"10.01,CNF 634310990 / RC 634677094 / NFC-E 000007479"
,11/03/2022,91392315,10164,157.0,"10.01,CNF 635210392 / NFC-E 000047246"
,14/03/2022,91392315,10164,857.02,"10.01,CNF 636002900 / RC 636126173 / NFC-E 000039995"
,14/03/2022,91392315,10164,115.25,"10.01,CNF 636003043 / NFC-E 000047314 / RC 636211895"
,22/03/2022,91392315,10164,1935.15,"10.01,CNF 639230328 / NFC-E 000007663"
,26/03/2022,91392315,10164,160.45,"10.01,CNF 640810225 / NFC-E 000007667 / RC 641069474"
,26/03/2022,91392315,10164,655.0,"10.01,CNF 641111667 / NFC-E 000062278 / RC 641660314 / RC 641660339"
,27/03/2022,91392315,10164,625.0,"10.01,CNF 641305537 / NFC-E 000040296"
,01/03/2022,91392315,10164,279.0,"10.01,NFC-E 000047051"
,02/03/2022,91392315,10164,128.9,"10.01,NFC-E 000039757"
,02/03/2022,91392315,10164,299.0,"10.01,NFC-E 000047062"
,03/03/2022,91392315,10164,128.9,"10.01,NFC-E 000007386"
,02/03/2022,91392315,10164,128.9,"10.01,NFC-E 000039759"
,03/03/2022,91392315,10164,128.9,"10.01,NFC-E 000007388"
,04/03/2022,91392315,10164,269.23,"10.01,NFC-E 000039780"
,04/03/2022,91392315,10164,142.0,"10.01,NFC-E 000007427"
,05/03/2022,91392315,10164,142.0,"10.01,NFC-E 000007447"
,06/03/2022,91392315,10164,1479.0,"10.01,NFC-E 000039841"
,13/03/2022,91392315,10164,712.08,"10.01,NFC-E 000047303"
,13/03/2022,91392315,10164,1299.0,"10.01,NFC-E 000047305"
,21/03/2022,91392315,10164,199.01,"10.01,NFC-E 000040187"
,29/03/2022,91392315,10164,799.01,"10.01,NFC-E 000007681"
,30/03/2022,91392315,10164,142.41,"10.01,NFC-E 000047598"
,31/03/2022,91392315,10164,149.0,"10.01,NFC-E 000040363"
,01/03/2022,45534,10164,0.01,"10.01,CNF 630093416 / RC 630202992 / NFC-E 000039727"
,02/03/2022,45534,10164,0.01,"10.01,CNF 630381695 / NFC-E 000039749 / RC 630796339"
,02/03/2022,45534,10164,0.01,"10.01,CNF 630393128 / RC 630663538 / NFC-E 000047060"
,02/03/2022,45534,10164,820.4,"10.01,CNF 630559197 / RC 632320734 / NFC-E 000061738 / RC 632320759"
,02/03/2022,45534,10164,400.0,"10.01,CNF 630704231 / RC 630858314 / NFC-E 000047064"
,02/03/2022,45534,10164,123.45,"10.01,CNF 630767488 / NFC-E 000061739"
,02/03/2022,45534,10164,1903.85,"10.01,CNF 630844547 / NFC-E 000007424"
,02/03/2022,45534,10164,49.01,"10.01,CNF 630844590 / RC 630898952 / NFC-E 000039761"
,03/03/2022,45534,10164,1500.0,"10.01,CNF 631020743 / NFC-E 000047087 / RC 631471173"
,03/03/2022,45534,10164,359.66,"10.01,CNF 631050913 / NFE 000029960"
,03/03/2022,45534,10164,119.0,"10.01,CNF 631050988 / RC 631251760 / NFC-E 000007382"
,03/03/2022,45534,10164,148.16,"10.01,CNF 631189567 / RC 631371500 / NFC-E 000047081"
,03/03/2022,45534,10164,235.65,"10.01,CNF 631412929 / RC 631471333 / NFC-E 000007399"
,03/03/2022,45534,10164,469.0,"10.01,CNF 631413044 / NFC-E 000007422"
,04/03/2022,45534,10164,1966.22,"10.01,CNF 631472526 / NFC-E 000061740"
,05/03/2022,45534,10164,1986.49,"10.01,CNF 631892802 / NFC-E 000061780"
,05/03/2022,45534,10164,0.01,"10.01,CNF 631892896 / RC 632390594 / NFC-E 000047105"
,05/03/2022,45534,10164,852.6,"10.01,CNF 632475269 / RC 632500375 / NFC-E 000007438"
,05/03/2022,45534,10164,1000.0,"10.01,CNF 632498896 / NFC-E 000047120 / RC 632510074"
,05/03/2022,45534,10164,1051.01,"10.01,CNF 632503635 / RC 632515433 / NFC-E 000047123"
,06/03/2022,45534,10164,1035.0,"10.01,CNF 632519080 / NFE 000016990"
,06/03/2022,45534,10164,241.82,"10.01,CNF 632572079 / RC 632591398 / NFC-E 000039821"
,06/03/2022,45534,10164,0.01,"10.01,CNF 632585624 / RC 632599005 / NFC-E 000039823"
,06/03/2022,45534,10164,0.01,"10.01,CNF 632596904 / NFC-E 000047149 / RC 632626145"
,06/03/2022,45534,10164,944.0,"10.01,CNF 632618812 / NFC-E 000008995 / RC 632837084"
,06/03/2022,45534,10164,764.04,"10.01,CNF 632635364 / NFC-E 000061760"
,07/03/2022,45534,10164,712.08,"10.01,CNF 632653301 / NFC-E 000061914"
,06/03/2022,45534,10164,0.01,"10.01,CNF 632666322 / RC 632667014 / NFC-E 000039844"
,07/03/2022,45534,10164,1000.0,"10.01,CNF 632846580 / NFC-E 000061868 / NFC-E 000011336"
,08/03/2022,45534,10164,857.5,"10.01,CNF 633725135 / NFC-E 000009043"
,09/03/2022,45534,10164,488.04,"10.01,CNF 633749872 / NFE 000029983"
,09/03/2022,45534,10164,100.0,"10.01,CNF 634160866 / NFE 000029985"
,09/03/2022,45534,10164,0.01,"10.01,CNF 634254734 / RC 634295471 / NFC-E 000039899"
,10/03/2022,45534,10164,34.04,"10.01,CNF 634310990 / RC 634677094 / NFC-E 000007479"
,10/03/2022,45534,10164,0.01,"10.01,CNF 634464758 / NFC-E 000007483 / RC 634778012"
,10/03/2022,45534,10164,0.01,"10.01,CNF 634464838 / NFC-E 000007485 / RC 634786112"
,11/03/2022,45534,10164,231.06,"10.01,CNF 634943482 / RC 634993481 / NFC-E 000007497"
,11/03/2022,45534,10164,230.54,"10.01,CNF 634973288 / RC 635147243 / NFC-E 000039945"
,11/03/2022,45534,10164,1309.8,"10.01,CNF 635059279 / RC 635200343 / NFC-E 000039948"
,11/03/2022,45534,10164,0.01,"10.01,CNF 635059435 / NFC-E 000047242 / RC 635228170"
,11/03/2022,45534,10164,1688.7,"10.01,CNF 635173782 / NFC-E 000007500 / RC 635237905"
,11/03/2022,45534,10164,0.01,"10.01,CNF 635306670 / NFC-E 000039960 / RC 635309740"
,12/03/2022,45534,10164,1000.0,"10.01,CNF 635312638 / NFC-E 000061986"
,12/03/2022,45534,10164,629.66,"10.01,CNF 635312769 / NFC-E 000061973"
,12/03/2022,45534,10164,0.01,"10.01,CNF 635484141 / RC 635797013 / NFC-E 000047262"
,12/03/2022,45534,10164,580.22,"10.01,CNF 635860758 / NFC-E 000047275 / RC 635886360"
,13/03/2022,45534,10164,200.0,"10.01,CNF 635950653 / RC 635964828 / NFC-E 000039990"
,13/03/2022,45534,10164,595.84,"10.01,CNF 635957652 / NFC-E 000040054"
,15/03/2022,45534,10164,200.0,"10.01,CNF 636011840 / NFC-E 000062043"
,14/03/2022,45534,10164,2000.0,"10.01,CNF 636243480 / RC 636759724 / NFC-E 000062015"
,14/03/2022,45534,10164,241.82,"10.01,CNF 636482706 / NFC-E 000040023 / RC 636493615"
,15/03/2022,45534,10164,3967.3,"10.01,CNF 636501955 / NFC-E 000047467"
,15/03/2022,45534,10164,0.01,"10.01,CNF 636688247 / RC 636837729 / NFC-E 000040043"
,16/03/2022,45534,10164,0.01,"10.01,CNF 636992681 / NFC-E 000047376 / RC 637410100"
,16/03/2022,45534,10164,596.03,"10.01,CNF 637123049 / RC 637259537 / NFC-E 000040057"
,16/03/2022,45534,10164,0.01,"10.01,CNF 637123073 / RC 637295591 / NFC-E 000047359"
,16/03/2022,45534,10164,1000.0,"10.01,CNF 637123155 / NFC-E 000062046"
,16/03/2022,45534,10164,269.23,"10.01,CNF 637333311 / NFE 000029999"
,17/03/2022,45534,10164,488.53,"10.01,CNF 637403569 / NFE 000030000"
,17/03/2022,45534,10164,170.0,"10.01,CNF 637611146 / RC 637735009 / NFC-E 000040071"
,17/03/2022,45534,10164,235.94,"10.01,CNF 637611313 / RC 637803655 / NFC-E 000040073"
,17/03/2022,45534,10164,2832.2,"10.01,CNF 637661253 / NFE 000017121"
,17/03/2022,45534,10164,0.01,"10.01,CNF 637721213 / NFC-E 000040080 / RC 637822745"
,18/03/2022,45534,10164,0.01,"10.01,CNF 638004394 / NFC-E 000007570 / RC 638216445"
,18/03/2022,45534,10164,500.0,"10.01,CNF 638107268 / NFC-E 000062134"
,19/03/2022,45534,10164,1600.0,"10.01,CNF 638107467 / NFC-E 000021648"
,19/03/2022,45534,10164,0.01,"10.01,CNF 638655399 / NFC-E 000047432 / RC 638760543"
,19/03/2022,45534,10164,0.01,"10.01,CNF 638684726 / RC 638749730 / NFC-E 000047425"
,19/03/2022,45534,10164,191.86,"10.01,CNF 638706646 / RC 638760621 / NFC-E 000040121"
,20/03/2022,45534,10164,4262.18,"10.01,CNF 638811746 / NFC-E 000042538 / NFC-E 000007615 / NFC-E 000007662"
,20/03/2022,45534,10164,236.0,"10.01,CNF 638862890 / RC 638875561 / NFC-E 000047455"
,20/03/2022,45534,10164,300.0,"10.01,CNF 638893133 / RC 638897785 / NFC-E 000040147"
,21/03/2022,45534,10164,4684.33,"10.01,CNF 639236718 / NFC-E 000040181 / NFC-E 000062181"
,21/03/2022,45534,10164,2677.2,"10.01,CNF 639236865 / NFC-E 000012242"
,25/03/2022,45534,10164,448.0,"10.01,CNF 640076446 / NFC-E 000009186"
,24/03/2022,45534,10164,1800.0,"10.01,CNF 640081901 / NFC-E 000007661"
,24/03/2022,45534,10164,0.01,"10.01,CNF 640081948 / NFC-E 000007634 / RC 640295178"
,25/03/2022,45534,10164,490.0,"10.01,CNF 640391175 / NFE 000030020"
,26/03/2022,45534,10164,1500.0,"10.01,CNF 640808364 / NFC-E 000047611"
,27/03/2022,45534,10164,119.0,"10.01,CNF 641261174 / RC 641301426 / NFC-E 000047537"
,27/03/2022,45534,10164,123.45,"10.01,CNF 641319864 / NFE 000030027"
,28/03/2022,45534,10164,1519.92,"10.01,CNF 641794270 / NFC-E 000047612"
,29/03/2022,45534,10164,136.89,"10.01,CNF 641800183 / RC 641933477 / NFE 000030031"
,29/03/2022,45534,10164,0.01,"10.01,CNF 642234078 / RC 642313847 / NFC-E 000040325"
,29/03/2022,45534,10164,2390.0,"10.01,CNF 642317471 / NFC-E 000062314"
,30/03/2022,45534,10164,1462.89,"10.01,CNF 642356321 / NFC-E 000040334 / RC 643398000 / NFC-E 000062326"
,30/03/2022,45534,10164,0.01,"10.01,CNF 642579252 / NFC-E 000040336 / RC 642675864"
,30/03/2022,45534,10164,3000.0,"10.01,CNF 642828068 / NFC-E 000034374"
,30/03/2022,45534,10164,0.01,"10.01,CNF 642828123 / RC 642905129 / NFC-E 000047603"
,31/03/2022,45534,10164,2079.62,"10.01,CNF 643078919 / RC 643391257 / NFC-E 000040357"
,31/03/2022,45534,10164,123.24,"10.01,CNF 643079030 / RC 643324664 / NFC-E 000007698"
,31/03/2022,45534,10164,167.02,"10.01,CNF 643315211 / NFC-E 000040360 / RC 643432401"
,01/03/2022,45534,10164,0.01,"10.01,NFC-E 000039733"
,01/03/2022,45534,10164,0.01,"10.01,NFC-E 000039734"
,01/03/2022,45534,10164,190.0,"10.01,NFC-E 000007368"
,01/03/2022,45534,10164,80.0,"10.01,NFC-E 000007364"
,01/03/2022,45534,10164,197.0,"10.01,NFC-E 000007371"
,01/03/2022,45534,10164,204.82,"10.01,NFC-E 000047054"
,02/03/2022,45534,10164,5.0,"10.01,NFC-E 000007380"
,02/03/2022,45534,10164,150.0,"10.01,NFC-E 000047062"
,02/03/2022,45534,10164,128.9,"10.01,NFC-E 000047072"
,03/03/2022,45534,10164,198.65,"10.01,NFC-E 000039766"
,03/03/2022,45534,10164,0.01,"10.01,NFC-E 000039776"
,03/03/2022,45534,10164,0.01,"10.01,NFC-E 000007397"
,03/03/2022,45534,10164,111.9,"10.01,NFC-E 000047079"
,03/03/2022,45534,10164,198.65,"10.01,NFC-E 000007384"
,03/03/2022,45534,10164,100.0,"10.01,NFC-E 000047083"
,03/03/2022,45534,10164,197.0,"10.01,NFC-E 000007396"
,03/03/2022,45534,10164,202.7,"10.01,NFC-E 000007400"
,03/03/2022,45534,10164,418.3,"10.01,NFC-E 000007410"
,04/03/2022,45534,10164,467.0,"10.01,NFC-E 000039785"
,04/03/2022,45534,10164,134.1,"10.01,NFC-E 000039778"
,04/03/2022,45534,10164,269.23,"10.01,NFC-E 000047094"
,04/03/2022,45534,10164,204.82,"10.01,NFC-E 000047095"
,04/03/2022,45534,10164,99.01,"10.01,NFC-E 000039782"
,04/03/2022,45534,10164,10.0,"10.01,NFC-E 000007419"
,04/03/2022,45534,10164,204.82,"10.01,NFC-E 000047102"
,04/03/2022,45534,10164,142.0,"10.01,NFC-E 000039786"
,05/03/2022,45534,10164,197.0,"10.01,NFC-E 000039801"
,05/03/2022,45534,10164,79.04,"10.01,NFC-E 000047114"
,05/03/2022,45534,10164,2000.0,"10.01,NFC-E 000007436"
,05/03/2022,45534,10164,123.45,"10.01,NFC-E 000007437"
,05/03/2022,45534,10164,19.9,"10.01,NFC-E 000007440"
,05/03/2022,45534,10164,123.45,"10.01,NFC-E 000007443"
,06/03/2022,45534,10164,102.13,"10.01,NFC-E 000047130"
,06/03/2022,45534,10164,21.1,"10.01,NFC-E 000047148"
,06/03/2022,45534,10164,200.0,"10.01,NFC-E 000039837"
,06/03/2022,45534,10164,269.23,"10.01,NFC-E 000039819"
,06/03/2022,45534,10164,19.9,"10.01,NFC-E 000047140"
,06/03/2022,45534,10164,100.0,"10.01,NFC-E 000039826"
,06/03/2022,45534,10164,300.0,"10.01,NFC-E 000047154"
,06/03/2022,45534,10164,328.3,"10.01,NFC-E 000039842"
,07/03/2022,45534,10164,100.0,"10.01,NFC-E 000039859"
,07/03/2022,45534,10164,89.9,"10.01,NFC-E 000039865"
,07/03/2022,45534,10164,179.0,"10.01,NFC-E 000047164"
,07/03/2022,45534,10164,157.0,"10.01,NFC-E 000047169"
,07/03/2022,45534,10164,200.0,"10.01,NFC-E 000047174"
,07/03/2022,45534,10164,134.1,"10.01,NFC-E 000047189"
,07/03/2022,45534,10164,1395.64,"10.01,NFC-E 000047190"
,07/03/2022,45534,10164,129.9,"10.01,NFC-E 000047191"
,07/03/2022,45534,10164,134.1,"10.01,NFC-E 000047193"
,08/03/2022,45534,10164,157.0,"10.01,NFC-E 000039872"
,08/03/2022,45534,10164,149.0,"10.01,NFC-E 000039873"
,08/03/2022,45534,10164,17.23,"10.01,NFC-E 000039874"
,08/03/2022,45534,10164,113.0,"10.01,NFC-E 000039875"
,08/03/2022,45534,10164,123.45,"10.01,NFC-E 000007454"
,08/03/2022,45534,10164,585.76,"10.01,NFC-E 000007460"
,08/03/2022,45534,10164,10.0,"10.01,NFC-E 000007463"
,09/03/2022,45534,10164,57.0,"10.01,NFC-E 000039890"
,09/03/2022,45534,10164,498.0,"10.01,NFC-E 000047216"
,09/03/2022,45534,10164,428.0,"10.01,NFC-E 000047220"
,09/03/2022,45534,10164,123.45,"10.01,NFC-E 000047221"
,09/03/2022,45534,10164,300.0,"10.01,NFC-E 000047224"
,09/03/2022,45534,10164,514.55,"10.01,NFC-E 000039901"
,09/03/2022,45534,10164,90.59,"10.01,NFC-E 000007475"
,09/03/2022,45534,10164,99.79,"10.01,NFC-E 000039898"
,09/03/2022,45534,10164,99.0,"10.01,NFC-E 000007476"
,09/03/2022,45534,10164,455.0,"10.01,NFC-E 000039902"
,09/03/2022,45534,10164,263.85,"10.01,NFC-E 000039908"
,10/03/2022,45534,10164,212.26,"10.01,NFC-E 000047227"
,10/03/2022,45534,10164,87.92,"10.01,NFC-E 000039923"
,10/03/2022,45534,10164,100.0,"10.01,NFC-E 000007482"
,10/03/2022,45534,10164,1950.2,"10.01,NFC-E 000039931"
,10/03/2022,45534,10164,300.0,"10.01,NFC-E 000039935"
,10/03/2022,45534,10164,100.0,"10.01,NFC-E 000007493"
,10/03/2022,45534,10164,112.0,"10.01,NFC-E 000007494"
,10/03/2022,45534,10164,100.0,"10.01,NFC-E 000007495"
,11/03/2022,45534,10164,192.0,"10.01,NFC-E 000007505"
,11/03/2022,45534,10164,89.9,"10.01,NFC-E 000047257"
,11/03/2022,45534,10164,248.0,"10.01,NFC-E 000007498"
,11/03/2022,45534,10164,99.0,"10.01,NFC-E 000039940"
,11/03/2022,45534,10164,185.61,"10.01,NFC-E 000039946"
,11/03/2022,45534,10164,155.82,"10.01,NFC-E 000039949"
,11/03/2022,45534,10164,101.24,"10.01,NFC-E 000047243"
,11/03/2022,45534,10164,89.9,"10.01,NFC-E 000039953"
,11/03/2022,45534,10164,370.0,"10.01,NFC-E 000047249"
,11/03/2022,45534,10164,12.08,"10.01,NFC-E 000047250"
,11/03/2022,45534,10164,19.9,"10.01,NFC-E 000047251"
,11/03/2022,45534,10164,196.47,"10.01,NFC-E 000047255"
,11/03/2022,45534,10164,197.0,"10.01,NFC-E 000047259"
,12/03/2022,45534,10164,123.45,"10.01,NFC-E 000007507"
,12/03/2022,45534,10164,0.02,"10.01,NFC-E 000047270"
,12/03/2022,45534,10164,200.0,"10.01,NFC-E 000047272"
,12/03/2022,45534,10164,142.41,"10.01,NFC-E 000007514"
,12/03/2022,45534,10164,100.09,"10.01,NFC-E 000007515"
,12/03/2022,45534,10164,113.31,"10.01,NFC-E 000007533"
,12/03/2022,45534,10164,1645.0,"10.01,NFC-E 000007535"
,13/03/2022,45534,10164,78.0,"10.01,NFC-E 000047278"
,13/03/2022,45534,10164,783.02,"10.01,NFC-E 000047279"
,13/03/2022,45534,10164,1.36,"10.01,NFC-E 000047303"
,14/03/2022,45534,10164,1950.2,"10.01,NFC-E 000047306"
,14/03/2022,45534,10164,899.01,"10.01,NFC-E 000047319"
,14/03/2022,45534,10164,470.0,"10.01,NFC-E 000040005"
,13/03/2022,45534,10164,269.0,"10.01,NFC-E 000047299"
,13/03/2022,45534,10164,101.24,"10.01,NFC-E 000047302"
,14/03/2022,45534,10164,196.47,"10.01,NFC-E 000047307"
,14/03/2022,45534,10164,269.23,"10.01,NFC-E 000047310"
,15/03/2022,45534,10164,590.0,"10.01,NFC-E 000040029"
,14/03/2022,45534,10164,10.0,"10.01,NFC-E 000047320"
,14/03/2022,45534,10164,130.8,"10.01,NFC-E 000047324"
,14/03/2022,45534,10164,130.8,"10.01,NFC-E 000047325"
,15/03/2022,45534,10164,100.0,"10.01,NFC-E 000040031"
,15/03/2022,45534,10164,10.0,"10.01,NFC-E 000040033"
,15/03/2022,45534,10164,130.8,"10.01,NFC-E 000047328"
,15/03/2022,45534,10164,130.8,"10.01,NFC-E 000047336"
,15/03/2022,45534,10164,100.0,"10.01,NFC-E 000040047"
,15/03/2022,45534,10164,150.0,"10.01,NFC-E 000040051"
,15/03/2022,45534,10164,99.9,"10.01,NFC-E 000047343"
,15/03/2022,45534,10164,198.94,"10.01,NFC-E 000047344"
,15/03/2022,45534,10164,198.94,"10.01,NFC-E 000047353"
,15/03/2022,45534,10164,130.8,"10.01,NFC-E 000047356"
,16/03/2022,45534,10164,142.41,"10.01,NFC-E 000047362"
,16/03/2022,45534,10164,479.29,"10.01,NFC-E 000047364"
,16/03/2022,45534,10164,198.94,"10.01,NFC-E 000047366"
,16/03/2022,45534,10164,456.48,"10.01,NFC-E 000047369"
,16/03/2022,45534,10164,2179.83,"10.01,NFC-E 000047368"
,16/03/2022,45534,10164,198.94,"10.01,NFC-E 000047373"
,16/03/2022,45534,10164,198.94,"10.01,NFC-E 000047375"
,16/03/2022,45534,10164,197.0,"10.01,NFC-E 000047377"
,17/03/2022,45534,10164,99.0,"10.01,NFC-E 000047383"
,17/03/2022,45534,10164,0.01,"10.01,NFC-E 000047384"
,17/03/2022,45534,10164,39.8,"10.01,NFC-E 000007549"
,17/03/2022,45534,10164,58.9,"10.01,NFC-E 000007550"
,17/03/2022,45534,10164,682.54,"10.01,NFC-E 000007553"
,17/03/2022,45534,10164,179.0,"10.01,NFC-E 000007554"
,17/03/2022,45534,10164,5.0,"10.01,NFC-E 000007556"
,17/03/2022,45534,10164,90.59,"10.01,NFC-E 000047392"
,18/03/2022,45534,10164,800.0,"10.01,NFC-E 000047400"
,17/03/2022,45534,10164,198.94,"10.01,NFC-E 000040081"
,17/03/2022,45534,10164,558.26,"10.01,NFC-E 000040082"
,18/03/2022,45534,10164,198.0,"10.01,NFC-E 000047402"
,18/03/2022,45534,10164,79.04,"10.01,NFC-E 000047409"
,18/03/2022,45534,10164,700.0,"10.01,NFC-E 000007561"
,18/03/2022,45534,10164,706.16,"10.01,NFC-E 000040088"
,18/03/2022,45534,10164,79.04,"10.01,NFC-E 000007566"
,18/03/2022,45534,10164,208.01,"10.01,NFC-E 000040089"
,18/03/2022,45534,10164,159.0,"10.01,NFC-E 000040091"
,18/03/2022,45534,10164,99.0,"10.01,NFC-E 000007567"
,18/03/2022,45534,10164,198.0,"10.01,NFC-E 000040095"
,18/03/2022,45534,10164,194.04,"10.01,NFC-E 000040099"
,18/03/2022,45534,10164,1469.02,"10.01,NFC-E 000007572"
,18/03/2022,45534,10164,95.0,"10.01,NFC-E 000007573"
,18/03/2022,45534,10164,587.02,"10.01,NFC-E 000007578"
,18/03/2022,45534,10164,198.0,"10.01,NFC-E 000007581"
,18/03/2022,45534,10164,198.0,"10.01,NFC-E 000007592"
,19/03/2022,45534,10164,349.0,"10.01,NFC-E 000040107"
,19/03/2022,45534,10164,198.0,"10.01,NFC-E 000047424"
,19/03/2022,45534,10164,98.0,"10.01,NFC-E 000007596"
,19/03/2022,45534,10164,0.01,"10.01,NFC-E 000047418"
,19/03/2022,45534,10164,0.01,"10.01,NFC-E 000007597"
,19/03/2022,45534,10164,0.01,"10.01,NFC-E 000040114"
,19/03/2022,45534,10164,99.01,"10.01,NFC-E 000007609"
,19/03/2022,45534,10164,100.0,"10.01,NFC-E 000047437"
,19/03/2022,45534,10164,157.0,"10.01,NFC-E 000040125"
,19/03/2022,45534,10164,447.35,"10.01,NFC-E 000047438"
,19/03/2022,45534,10164,155.0,"10.01,NFC-E 000047443"
,19/03/2022,45534,10164,0.01,"10.01,NFC-E 000040130"
,20/03/2022,45534,10164,459.0,"10.01,NFC-E 000040139"
,20/03/2022,45534,10164,269.0,"10.01,NFC-E 000047453"
,20/03/2022,45534,10164,779.0,"10.01,NFC-E 000040146"
,20/03/2022,45534,10164,330.58,"10.01,NFC-E 000040157"
,20/03/2022,45534,10164,198.0,"10.01,NFC-E 000047463"
,20/03/2022,45534,10164,1899.0,"10.01,NFC-E 000047466"
,21/03/2022,45534,10164,134.99,"10.01,NFC-E 000047469"
,21/03/2022,45534,10164,100.0,"10.01,NFC-E 000047475"
,21/03/2022,45534,10164,89.9,"10.01,NFC-E 000040180"
,21/03/2022,45534,10164,157.0,"10.01,NFC-E 000040185"
,21/03/2022,45534,10164,142.41,"10.01,NFC-E 000040194"
